Name,X,Y,City,Point_Type,Edge_Type,Hard_Mater,Adj_LU,Erosion,Owner,Adj_H1,V_Type1,Hab_W1,Adj_H2,V_Type2,Hab_W2,Adj_H3,V_Type3,Hab_W3,Adj_H4,V_Type4,Hab_W4,IT_Width,Rest_Opp,Slope,Comments,3_m_depth,5_m_depth,0yster_Pre,Seagrass_P,geometry
E5,-80.81998,28.90461,Canaveral National Seashore,OF,NS,,P,0,PUB,,,0,,,0,,0,0.0,,,,0.0,,0.0,"10 m canal, water flow, marsh vegetation on each side",0.0,0,,,POINT (-80.81998 28.90461)
E6,-80.81987,28.90455,Canaveral National Seashore,TR,NS,,P,1,PUB,V,"133, 101, 111",3,V,"518, 111",2,V,0,6.5,OY,,3,14.5,Y,0.193,spoil,37.0,38,Y,Y,POINT (-80.81987 28.90455)
E7,-80.81951,28.90466,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 231",3,OY,,2,W,0,0.0,,,,5.0,N,0.133,,38.0,50,Y,N,POINT (-80.81951 28.90466)
E8,-80.81941,28.90461,Canaveral National Seashore,TR,NS,,P,3,PUB,V,111,1,V,"112, 210",1,"V, OY",112,3.0,OY,,3,8.0,N,0.13,,33.0,38,Y,Y,POINT (-80.81941 28.90461)
E9,-80.8196,28.90443,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 123",1,V,"505, 111, 510",2,V,0,9.0,V,"231, 510, 112, 210, 111",7,19.0,N,0.055,,24.0,24,Y,Y,POINT (-80.8196 28.90443)
E10,-80.81744,28.90251,Canaveral National Seashore,TR,NS,,P,1,PUB,V,"123, 111",3,V,"101, 123",1,V,0,2.0,Shell,,3,9.0,Y,0.167,shell midden,25.0,37,N,N,POINT (-80.81744 28.90251)
E11,-80.81746,28.90254,Canaveral National Seashore,TS,HS,CON,P,1,PUB,V,"133, 101, 111",7,Shell,,1,R,0,3.0,W,,,11.0,Y,0.111,shell midden,30.0,44,Y,N,POINT (-80.81746 28.90254)
E12,-80.81758,28.90288,Canaveral National Seashore,TR,HS,CON,P,1,PUB,V,"111, 101",3,Shell,,1,R,0,2.0,W,,,6.0,Y,0.18,shell midden,30.0,39,Y,N,POINT (-80.81758 28.90288)
E13,-80.8178,28.90317,Canaveral National Seashore,TS,NS,,P,3,PUB,V,99,1,V,"123, 101",5,V,0,5.0,W,,,5.0,N,0.109,shell midden,42.0,47,Y,Y,POINT (-80.8178 28.90317)
E14,-80.81828,28.90397,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"101, 512 112, 111",3,"S, V",111,1,V,111,2.0,V,112,7,13.0,N,0.136,,38.0,45,Y,N,POINT (-80.81828 28.90397)
E15,-80.8189,28.90479,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"123, 111",6,V,"123, 505",2,"V, OY",0,7.0,W,,,15.0,N,0.1,,20.0,26,Y,Y,POINT (-80.8189 28.90479)
E16,-80.81895,28.9049,Canaveral National Seashore,TS,HS,RB,P,3,PUB,V,123,1,V,"133, 505, 123",4,V,0,2.0,R,,1.5,7.5,N,0.098,shell midden,38.0,51,Y,N,POINT (-80.81895 28.9049)
E17,-80.81895,28.90502,Canaveral National Seashore,TS,NS,,P,3,PUB,V,123,1,V,"111, 123",3,V,0,2.0,"V, S","111, 112",3,8.0,N,0.098,shell midden,41.0,50,Y,N,POINT (-80.81895 28.90502)
E18,-80.81909,28.90518,Canaveral National Seashore,TS,HS,RB,P,1,PUB,V,123,1,V,"123, 510",2,R,0,1.0,"R, S, OY",,1.5,4.0,N,0.322,,48.0,58,Y,N,POINT (-80.81909 28.90518)
E19,-80.81884,28.90542,Canaveral National Seashore,TS,NS,,P,3,PUB,"V, S",101,1,V,112,2,V,111,3.0,Mud,,2,7.0,N,0.067,in small cove,30.0,40,N,N,POINT (-80.81884 28.90542)
E20,-80.81985,28.90578,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 231, 510",2,V,"111, 231",2,V,0,4.0,Mud,,1,9.0,N,0.067,,41.0,51,Y,N,POINT (-80.81985 28.90578)
E21,-80.82022,28.90661,Canaveral National Seashore,TR,NS,,P,1,PUB,V,"99, 123",1,V,"111, 123",1,Mud,0,2.0,W,,,3.0,N,0.257,,42.0,50,Y,N,POINT (-80.82022 28.90661)
E22,-80.82063,28.90668,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 231, 510",2,V,111,2,Mud,0,0.5,W,,,5.0,N,0.11,,27.0,34,N,N,POINT (-80.82063 28.90668)
E23,-80.82014,28.90602,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"231, 111, 112",2,V,111,1,Mud,0,1.5,W,,,4.0,N,0.197,,35.0,40,N,N,POINT (-80.82014 28.90602)
E24,-80.82002,28.90552,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"231, 510, 111",6,V,111,2,Mud,0,0.5,W,,,8.0,N,0.093,,28.0,35,N,N,POINT (-80.82002 28.90552)
F1,-80.82105,28.9069,Canaveral National Seashore,TR,NS,,P,1,PUB,V,"231, 111",1,V,"111, 231",8,S,0,1.0,W,,,10.0,Y,0.08,,35.0,40,N,N,POINT (-80.82105 28.9069)
F2,-80.82104,28.90827,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 505",5,V,"210, 111, 505",2,Shell,0,2.5,W,,,10.0,Y,0.147,,21.0,23,N,Y,POINT (-80.82104 28.90827)
F3,-80.82062,28.90988,Canaveral National Seashore,TR,NS,"O-Shell bag, Oyster mats",P,1,PUB,V,99,0,O-Shell bag,,3,O-Oyster mats,0,2.0,W,,,5.0,N,0.179,,32.0,41,N,N,POINT (-80.82062 28.90988)
F4,-80.82024,28.91024,Canaveral National Seashore,TS,BH,CON,P,3,PUB,V,"99, 123",0,W,,0,,0,0.0,,,,0.0,N,0.0,some of wall broken,36.0,37,N,N,POINT (-80.82024 28.91024)
F5,-80.81964,28.91073,Canaveral National Seashore,TR,BH,CON,P,3,PUB,V,"99, 123",0,W,,0,,0,0.0,,,,0.0,N,0.0,some wall broken,36.0,37,N,N,POINT (-80.81964 28.91073)
F6,-80.81939,28.91093,Canaveral National Seashore,TS,NS,,P,1,PUB,V,99,1,S,,3,W,0,0.0,,,,3.5,Y,0.326,,20.0,27,N,N,POINT (-80.81939 28.91093)
F7,-80.8191,28.91118,Canaveral National Seashore,TS,HS,RR,P,1,PUB,V,101,0,"S, R, V","101, 210",3,231,0,0.5,W,,,3.5,Y,0.39,wave break,50.0,50,N,N,POINT (-80.8191 28.91118)
F8,-80.81889,28.9114,Canaveral National Seashore,TS,HS,RB,P,1,PUB,V,"250, 123",0,"S, R, V",112,3,W,0,0.0,,,,3.5,Y,0.167,,38.0,41,N,N,POINT (-80.81889 28.9114)
F9,-80.81882,28.91159,Canaveral National Seashore,TS,BH,CON,P,3,PUB,V,111,0,W,,0,,0,0.0,,,,0.0,N,0.0,,40.0,42,N,N,POINT (-80.81882 28.91159)
F10,-80.81864,28.91174,Canaveral National Seashore,TS,NS,,P,1,PUB,V,123,1,S,,3,W,0,0.0,,,,3.0,Y,0.183,,30.0,35,N,N,POINT (-80.81864 28.91174)
F11,-80.818,28.91459,Canaveral National Seashore,TR,NS,,P,0,PUB,V,"250, 123, 101",1,"S, V",112,4,W,0,0.0,,,,5.5,Y,0.092,,26.0,35,N,Y,POINT (-80.818 28.91459)
F12,-80.81952,28.91744,Canaveral National Seashore,TR,NS,,P,1,PUB,V,515,2,S,,1,"S, V",210,2.0,W,,,3.0,Y,0.253,,24.0,35,N,Y,POINT (-80.81952 28.91744)
F13,-80.82088,28.92026,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 112",6,V,"112, 108",3,V,210,1.0,W,,,10.5,Y,0.072,,28.0,33,Y,N,POINT (-80.82088 28.92026)
F14,-80.82441,28.92099,Canaveral National Seashore,TR,NS,,P,1,PUB,V,133,1,S,,3,V,0,6.0,W,,,9.0,Y,0.19,spoil,28.0,31,Y,Y,POINT (-80.82441 28.92099)
F15,-80.82517,28.91877,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"111, 112",5,"V, S",112,2,S,0,5.0,W,,,12.0,N,0.16,spoil,35.0,45,Y,Y,POINT (-80.82517 28.91877)
F16,-80.82328,28.91442,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"111, 231",3,V,111,2,S,0,3.0,W,,,8.0,N,0.086,spoil,30.0,40,Y,Y,POINT (-80.82328 28.91442)
F17,-80.82191,28.91158,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"111, 231",4,V,"231, 510, 111",4,"Shell, S",0,7.0,W,,,15.0,N,0.087,spoil,17.0,23,Y,N,POINT (-80.82191 28.91158)
G1,-80.7771,28.85761,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"107, 515",2,Shell,,8,W,0,0.0,,,,8.5,Y,0.116,midden,44.0,49,N,Y,POINT (-80.7771 28.85761)
G2,-80.77801,28.85928,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"505, 133",5,Shell,,5,W,0,0.0,,,,10.0,Y,0.089,midden,44.0,55,N,Y,POINT (-80.77801 28.85928)
G3,-80.7793,28.86052,Canaveral National Seashore,TR,NS,,P,2,PUB,V,111,6,Shell,,11,W,0,0.0,,,,17.0,Y,0.052,"flooded marsh behind, sunken ground",40.0,48,N,Y,POINT (-80.7793 28.86052)
G4,-80.78069,28.86195,Canaveral National Seashore,TR,NS,,P,2,PUB,V,111,4,V,111,2,Shell,0,9.0,W,,,15.0,Y,0.054,"flooded marsh behind, ground sunk",24.0,30,N,Y,POINT (-80.78069 28.86195)
G5,-80.78116,28.86252,Canaveral National Seashore,TR,NS,,P,2,PUB,V,111,3,Mud,,7,"Shell, S",0,17.0,W,,,27.0,Y,0.019,flooded marsh behind completely exposed by storm? Transact goes past high point,10.0,14,N,Y,POINT (-80.78116 28.86252)
G6,-80.78202,28.864,Canaveral National Seashore,TR,NS,,P,1,PUB,V,505,4,"S, Shell",,6,W,0,0.0,,,,10.0,Y,0.099,,28.0,33,N,Y,POINT (-80.78202 28.864)
G7,-80.78359,28.86495,Canaveral National Seashore,TR,SM,,P,2,PUB,V,"111, 133",3,V,"233, 111, 510",23,S,0,22.0,W,,,48.0,Y,0.002,salt marsh,10.0,13,N,Y,POINT (-80.78359 28.86495)
G8,-80.78585,28.8655,Canaveral National Seashore,O,,,,0,,,,0,,,0,,0,0.0,,,,0.0,,0.0,potential plover nesting site,0.0,0,,,POINT (-80.78585 28.8655)
G9,-80.78521,28.86574,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 231, 510",5,S,,7,W,0,0.0,,,,12.0,Y,0.03,salt marsh continues back,13.0,14,N,Y,POINT (-80.78521 28.86574)
G10,-80.78535,28.86759,Canaveral National Seashore,TR,NS,,P,3,PUB,V,111,3,V,"250, 111, 510",23,"S, V",0,14.0,W,,,40.0,Y,0.036,,12.0,20,N,Y,POINT (-80.78535 28.86759)
G11,-80.78752,28.86789,Canaveral National Seashore,TR,NS,,P,3,PUB,V,111,2,V,"510, 231",25,S,0,13.0,W,,,40.0,Y,0.031,salt marsh behind,12.0,21,N,Y,POINT (-80.78752 28.86789)
G12,-80.78866,28.86817,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 231, 510",10,S,,6,W,0,0.0,,,,15.5,Y,0.032,,13.0,13,N,Y,POINT (-80.78866 28.86817)
G13,-80.79028,28.86929,Canaveral National Seashore,TR,NS,,P,2,PUB,V,111,1,V,"510, 231, 111",14,"S, V",111,5.0,W,,,19.5,Y,0.052,,18.0,22,N,Y,POINT (-80.79028 28.86929)
G14,-80.7895,28.86724,Canaveral National Seashore,TR,NS,,P,1,PUB,V,537,2,Shell,,11,W,0,0.0,,,,11.0,Y,0.052,midden,32.0,40,Y,N,POINT (-80.7895 28.86724)
H1,-80.82006,28.90051,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 231",4,V,210,8,S,0,4.5,W,,,16.0,Y,0.032,mudflat adjacent,20.0,20,N,Y,POINT (-80.82006 28.90051)
H2,-80.82205,28.90262,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"231, 510, 111",5,V,"111, 231, 510",6,S,0,10.0,W,,,21.0,Y,0.042,,25.0,31,N,Y,POINT (-80.82205 28.90262)
H3,-80.8233,28.9035,Canaveral National Seashore,TR,NS,,P,2,PUB,V,111,1,V,"231, 510",6,S,0,2.0,W,,,9.0,Y,0.057,,30.0,31,N,Y,POINT (-80.8233 28.9035)
H4,-80.82348,28.9036,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"231, 510, 111",5,V,111,1,"V, S",210,3.0,W,,,9.0,Y,0.067,,35.0,45,N,Y,POINT (-80.82348 28.9036)
H5,-80.82446,28.90866,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"111, 231, 510",2,V,"231, 510, 111",3,S,0,2.0,W,,,7.0,Y,0.06,,33.0,33,N,Y,POINT (-80.82446 28.90866)
H6,-80.82607,28.91066,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"231, 510, 111",8,S,,3,W,0,0.0,,,,11.0,Y,0.051,,26.0,33,N,Y,POINT (-80.82607 28.91066)
H7,-80.82645,28.91647,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"111, 231",2,V,"510, 231",4,"V, S",0,6.0,W,,,12.0,Y,0.086,,38.0,44,N,Y,POINT (-80.82645 28.91647)
H8,-80.82771,28.92211,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"111, 231, 510",8,V,112,1,"V, S",210,4.0,W,,,13.0,Y,0.02,,20.0,21,N,Y,POINT (-80.82771 28.92211)
H9,-80.82809,28.92567,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 231, 510",9,S,,2,W,0,0.0,,,,11.0,Y,0.032,,22.0,24,N,Y,POINT (-80.82809 28.92567)
H10,-80.82838,28.92726,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 231, 510",4,V,"231, 510, 112",4,S,0,2.0,W,,,10.0,Y,0.017,,35.0,37,N,Y,POINT (-80.82838 28.92726)
H11,-80.82897,28.92888,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 510",3,V,"231, 510",2,"V, S",0,4.0,W,,,8.5,Y,0.04,,22.0,30,N,Y,POINT (-80.82897 28.92888)
H12,-80.83069,28.93103,Canaveral National Seashore,TR,NS,,P,2,PUB,V,111,4,S,,2,W,0,0.0,,,,6.0,Y,0.12,adjacent natural and restored oyster reef,32.0,35,Y,Y,POINT (-80.83069 28.93103)
H13,-80.83297,28.93249,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"510, 111",4,V,210,4,S,0,2.5,W,,,10.0,Y,0.05,,20.0,22,N,Y,POINT (-80.83297 28.93249)
I1,-80.8295,28.93445,Canaveral National Seashore,TS,HS,"CON, O-Boat Ramp",P,3,PUB,,,0,,,0,,0,0.0,,,,0.0,N,0.0,Canaveral boat ramp,0.0,0,Y,N,POINT (-80.8295 28.93445)
I2,-80.82839,28.93308,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"505, 123",2,V,"123, 111, 523",3,"V, S",0,5.0,W,,,10.0,N,0.088,,42.0,46,Y,N,POINT (-80.82839 28.93308)
I3,-80.8276,28.93152,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"101, 107, 536",2,"S, Shell, V","112, 111, 210",3,O-Oyster mat,0,3.0,W,,,5.5,Y,0.138,"restoration Turtle Mound, midden",42.0,47,Y,N,POINT (-80.8276 28.93152)
I4,-80.82746,28.93112,Canaveral National Seashore,TS,"BH, HS","CON, O-Shell bag",P,3,PUB,V,"101, 537, 133",0,RR,"210, 505",3,"O-Shell bag, S",0,3.0,W,,,6.0,N,0.113,"Army Corp BH, slope is RR, midden",49.0,53,Y,N,POINT (-80.82746 28.93112)
I5,-80.82753,28.9306,Canaveral National Seashore,TS,NS,,P,2,PUB,Shell,,0,"V, S","111, 210, 523",3,"O-Shell bag, S",0,2.0,W,,,5.0,Y,0.133,midden,46.0,64,N,N,POINT (-80.82753 28.9306)
I6,-80.82607,28.92953,Canaveral National Seashore,TR,NS,,P,1,PUB,V,"99, 123, 108",3,"S, V","111, 112",2,S,0,2.5,W,,,5.0,Y,0.089,"fishing point, scarp 33 cm",31.0,40,N,Y,POINT (-80.82607 28.92953)
I7,-80.82498,28.92788,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"518, 101",2,V,111,2,"V, S",112,3.0,W,,,5.0,Y,0.1,boat dock adjacent,30.0,40,Y,N,POINT (-80.82498 28.92788)
I8,-80.82444,28.92556,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"101, 123",3,V,"108, 111",4,"O-Oyster mat, S",0,2.0,W,,,6.0,N,0.136,restoration test plot,38.0,43,N,Y,POINT (-80.82444 28.92556)
I9,-80.82306,28.92361,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"111, 123",4,"V, S",111,2,S,0,2.0,W,,,7.5,Y,0.091,,52.0,62,N,Y,POINT (-80.82306 28.92361)
I10,-80.82139,28.92139,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"111, 112",4,"V, S","112, 111",3,W,0,0.0,,,,7.5,N,0.02,,40.0,42,Y,N,POINT (-80.82139 28.92139)
J1,-80.83366,28.94045,New Smyrna Beach,TR,NS,,R,2,PRI,V,99,1,V,111,2,S,0,2.0,W,,,4.0,N,0.02,,50.0,60,N,N,POINT (-80.83366 28.94045)
J2,-80.83395,28.94074,New Smyrna Beach,TS,HS,"RR, CQ",R,3,PRI,R,,3,"R, v","112, 111",2,S,0,1.0,W,,,3.0,N,0.3,,50.0,60,Y,N,POINT (-80.83395 28.94074)
J3,-80.83415,28.94089,New Smyrna Beach,TS,"BH, HS","RR, O-Metal, CQ",R,3,PRI,V,99,0,R,,3,V,0,1.0,W,,,4.0,N,0.2,,50.0,60,Y,N,POINT (-80.83415 28.94089)
J4,-80.83438,28.94118,New Smyrna Beach,TR,"BH, HS","RR, O-Stone, CON",R,3,PRI,V,99,0,"R, V",112,3,W,0,0.0,,,,3.0,N,0.3,,50.0,60,Y,N,POINT (-80.83438 28.94118)
J5,-80.83452,28.94131,New Smyrna Beach,TS,HS,"RR, CQ",R,3,PRI,V,99,0,R,,2,V,112,2.0,W,,,4.0,N,0.2,,50.0,60,Y,N,POINT (-80.83452 28.94131)
J6,-80.8347,28.94157,New Smyrna Beach,TS,NS,,R,2,PRI,V,99,1,V,"112, 111",3,S,0,1.0,W,,,4.0,N,0.05,,50.0,60,Y,N,POINT (-80.8347 28.94157)
J7,-80.83516,28.9419,New Smyrna Beach,TR,NS,,R,3,PRI,V,"112, 111",5,W,,0,,0,0.0,,,,5.0,N,0.2,mangrove patches and oyster reefs just off shore,30.0,40,Y,N,POINT (-80.83516 28.9419)
J8,-80.83725,28.94417,New Smyrna Beach,TS,BH,WO,R,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,N,0.0,end mangrove patched,30.0,40,Y,N,POINT (-80.83725 28.94417)
J9,-80.8374,28.94431,New Smyrna Beach,TS,NS,,R,3,PRI,V,"112, 111",4,W,,0,,0,0.0,,,,4.0,N,0.1,,30.0,40,Y,N,POINT (-80.8374 28.94431)
J10,-80.83793,28.94502,New Smyrna Beach,TS,HS,CQ,R,3,PRI,R,,3,"S, V","210, 112",1,W,0,0.0,,,,4.0,N,0.15,,30.0,40,Y,N,POINT (-80.83793 28.94502)
J11,-80.83813,28.94543,New Smyrna Beach,TS,NS,,R,3,PRI,V,"101, 133",2,V,"111, 133, 112",5,W,0,0.0,,,,5.0,N,0.15,,50.0,60,Y,N,POINT (-80.83813 28.94543)
J12,-80.83834,28.94567,New Smyrna Beach,TS,BH,CON,R,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,N,0.0,,50.0,60,Y,N,POINT (-80.83834 28.94567)
J13,-80.83862,28.94598,New Smyrna Beach,TS,NS,,C,3,PUB,V,99,1,S,,1,V,0,1.0,W,,,2.0,N,0.05,,50.0,60,Y,N,POINT (-80.83862 28.94598)
J14,-80.839,28.9467,New Smyrna Beach,TR,NS,,R,3,PRI,V,"111, 112",5,W,,0,,0,0.0,,,,5.0,N,0.05,,50.0,60,Y,N,POINT (-80.839 28.9467)
J15,-80.83948,28.94744,New Smyrna Beach,TR,NS,,R,2,PRI,V,99,1,V,"210, 112",2,S,0,1.0,W,,,3.0,N,0.05,,40.0,50,Y,N,POINT (-80.83948 28.94744)
J16,-80.83991,28.94805,New Smyrna Beach,TS,HS,CQ,R,3,PRI,"R, V",112,2,W,,0,,0,0.0,,,,2.0,N,0.08,,40.0,50,Y,N,POINT (-80.83991 28.94805)
J17,-80.8401,28.9483,New Smyrna Beach,TS,NS,,R,3,PRI,V,101,1,V,112,3,W,0,0.0,,,,3.0,N,0.08,,40.0,50,Y,N,POINT (-80.8401 28.9483)
J18,-80.8409,28.9492,New Smyrna Beach,TS,"BH, HS","CON, CQ",R,3,PRI,V,99,0,R,,4,W,0,0.0,,,,4.0,N,0.25,,40.0,50,Y,N,POINT (-80.8409 28.9492)
J19,-80.84045,28.94955,New Smyrna Beach,TS,NS,,P,2,PUB,E,101,1,V,111,3,W,0,0.0,,,,3.0,N,0.25,,40.0,50,Y,N,POINT (-80.84045 28.94955)
J20,-80.84146,28.94962,New Smyrna Beach,TR,NS,,P,3,PUB,V,"112, 111",4,W,,0,,0,0.0,,,,4.0,N,0.25,,40.0,50,Y,N,POINT (-80.84146 28.94962)
J21,-80.84172,28.94985,New Smyrna Beach,TR,NS,,R,1,PRI,V,"99, 101",1,"V, S",210,2,W,0,0.0,,,,2.0,N,0.25,,40.0,50,Y,N,POINT (-80.84172 28.94985)
J22,-80.84209,28.95041,New Smyrna Beach,TS,"BH, NS",CON,R,3,PRI,V,99,0,V,112,3,W,0,0.0,,,,3.0,N,0.0,,40.0,50,Y,N,POINT (-80.84209 28.95041)
J23,-80.84248,28.95104,New Smyrna Beach,TS,NS,,R,3,PRI,V,112,3,W,,0,,0,0.0,,,,3.0,N,0.25,,40.0,50,Y,N,POINT (-80.84248 28.95104)
J24,-80.84317,28.95194,New Smyrna Beach,TR,NS,,R,3,PRI,V,"112, 111",3,W,,0,,0,0.0,,,,3.0,N,0.25,,40.0,50,Y,N,POINT (-80.84317 28.95194)
J25,-80.84366,28.95247,New Smyrna Beach,TR,NS,,R,3,PRI,V,"101, 133",1,V,"133, 112",4,W,0,0.0,,,,4.0,N,0.25,,40.0,50,Y,N,POINT (-80.84366 28.95247)
J26,-80.84442,28.95319,New Smyrna Beach,TS,"BH, NS",CON,R,3,PRI,R,,0,V,"99, 112",3,W,0,0.0,,,,3.0,N,0.0,,40.0,50,Y,N,POINT (-80.84442 28.95319)
J27,-80.84473,28.95351,New Smyrna Beach,TS,NS,,R,3,PRI,V,99,1,V,"112, 111",3,W,0,0.0,,,,3.0,N,0.1,,40.0,50,Y,N,POINT (-80.84473 28.95351)
J28,-80.84528,28.95403,New Smyrna Beach,TR,NS,,R,3,PRI,V,"101, 99",1,V,"112, 111",3,W,0,0.0,,,,3.0,N,0.1,,40.0,50,Y,N,POINT (-80.84528 28.95403)
J29,-80.84607,28.95477,New Smyrna Beach,TR,NS,,R,3,PRI,V,"101, 99, 512",1,V,"112, 133, 111",4,W,0,0.0,,,,4.0,N,0.1,,40.0,50,Y,N,POINT (-80.84607 28.95477)
J30,-80.84636,28.95524,New Smyrna Beach,TS,BH,CON,R,3,PRI,V,99,0,W,,0,,0,0.0,,,,0.0,N,0.0,,40.0,50,Y,N,POINT (-80.84636 28.95524)
J31,-80.84671,28.95606,New Smyrna Beach,TS,NS,,R,3,PRI,V,"99, 101",1,V,"111, 112",3,W,0,0.0,,,,3.0,N,0.1,,40.0,50,Y,N,POINT (-80.84671 28.95606)
J32,-80.84688,28.95633,New Smyrna Beach,TS,BH,CON,R,3,PRI,V,99,0,V,112,1,W,0,0.0,,,,1.0,N,0.0,,40.0,50,Y,N,POINT (-80.84688 28.95633)
J33,-80.84702,28.95653,New Smyrna Beach,TS,NS,,R,3,PRI,V,"518, 101",1,V,"112, 111",4,W,0,0.0,,,,4.0,N,0.1,,40.0,50,Y,N,POINT (-80.84702 28.95653)
J34,-80.84007,28.94653,New Smyrna Beach,TR,NS,,P,3,PUB,V,"111, 231",2,V,"111, 112",5,"S, OY",0,6.0,W,,,13.0,N,0.033,,33.0,35,Y,N,POINT (-80.84007 28.94653)
K1,-80.83833,28.94296,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"231, 111",4,V,111,2,"Shell, S",0,3.0,W,,,9.0,N,0.1,,33.0,43,Y,Y,POINT (-80.83833 28.94296)
K2,-80.83969,28.94411,Canaveral National Seashore,TR,NS,,P,3,PUB,V,111,3,V,112,3,OY,0,6.0,W,,,12.0,N,0.05,,38.0,40,Y,Y,POINT (-80.83969 28.94411)
K3,-80.84437,28.94544,Canaveral National Seashore,TR,NS,,P,3,PUB,V,"112, 111",3,"V, OY",112,3,"V, OY",210,12.0,W,,,18.0,N,0.05,,25.0,35,Y,Y,POINT (-80.84437 28.94544)
K4,-80.84625,28.94504,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"111, 231",6,V,"111, 123",4,V,111,2.0,S,,2,13.5,N,0.089,,54.0,70,Y,N,POINT (-80.84625 28.94504)
K5,-80.84823,28.94534,Canaveral National Seashore,TR,NS,,P,1,PUB,V,"515, 111",3,S,,2,W,0,0.0,,,,5.5,N,0.202,,50.0,62,Y,N,POINT (-80.84823 28.94534)
K6,-80.85027,28.94553,Canaveral National Seashore,TR,NS,,P,1,PUB,V,"101, 512, 133",3,V,"99, 101, 133",2,V,111,3.0,S,,2,5.0,Y,0.135,,53.0,75,N,N,POINT (-80.85027 28.94553)
K7,-80.85277,28.94594,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"111, 123, 231",2,V,"111, 112",4,S,0,2.0,W,,,7.5,N,0.05,,53.0,63,Y,N,POINT (-80.85277 28.94594)
K8,-80.85477,28.94625,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"133, 518, 101",6,"V, S",111,5,W,0,0.0,,,,5.0,Y,0.104,,68.0,100,N,N,POINT (-80.85477 28.94625)
K9,-80.85806,28.94689,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"99, 111, 112",2,V,"111, 123",3,V,0,2.0,S,,4,10.5,Y,0.059,,60.0,94,N,N,POINT (-80.85806 28.94689)
K10,-80.85955,28.94809,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"231, 123",6,V,"111, 505",2,S,0,2.0,W,,,4.0,N,0.106,,52.0,62,N,N,POINT (-80.85955 28.94809)
K11,-80.86119,28.94924,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"111, 231, 108",8,V,"111, 231",2,V,111,3.0,S,,1.5,14.0,N,0.096,,58.0,65,N,N,POINT (-80.86119 28.94924)
K12,-80.86215,28.94908,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"112, 231",2,V,"111, 112",4,OY,0,3.0,W,,,9.5,N,0.061,,45.0,57,Y,N,POINT (-80.86215 28.94908)
K13,-80.8604,28.94778,Canaveral National Seashore,TR,NS,,P,2,PUB,V,133,0,V,"123, 231, 111",4,"Shell, O-Shell bag",0,3.5,W,,,7.0,N,0.138,restoration site,58.0,64,Y,N,POINT (-80.8604 28.94778)
K14,-80.85905,28.94642,Canaveral National Seashore,TR,NS,,P,1,PUB,V,"111, 231",1,V,111,4,S,0,2.0,W,,,7.0,N,0.1,,71.0,70,N,N,POINT (-80.85905 28.94642)
K15,-80.856223,28.94556,Canaveral National Seashore,TR,NS,,P,2,PUB,V,"111, 231",3,"Shell, V",111,8,W,0,0.0,,,,10.5,N,0.087,,43.0,55,Y,N,POINT (-80.856223 28.94556)
