"feature_x","feature_y","nearest_x","nearest_y","distance","distance_2","n","X","Y","bnk_height","Beach","WideBeach","Exposure","bathymetry","roads","PermStruc","PublicRamp","RiparianLU","canal","SandSpit","Structure","offshorest","SAV","marsh_all","tribs","defended","rd_pstruc","lowBnkStrc","ShlType","Fetch_","selectThis","StrucList","Response","study","angle","SMMv5Def","forestshl","SL_Length","SL_Lgth_mi","City","Point_Type","Edge_Type","Hard_Mater","Adj_LU","Erosion","Owner","Adj_H1","V_Type1","Hab_W1","Adj_H2","V_Type2","Hab_W2","Adj_H3","V_Type3","Hab_W3","Adj_H4","V_Type4","Hab_W4","IT_Width","Rest_Opp","Slope","X3_m_depth","X5_m_depth","X0yster_Pre","Seagrass_P","Hardened_1","Erosion_2","WTLD_VEG_3","Slope_4","X10th","X20th","X30th","X40th","X50th","X60th","X70th","X80th","X90th","X99th","Length","MANGROVE","predicted","geometry"
524381.023693896,3187321.76107352,524381.023693896,3187321.76107352,188034,1.16415e-10,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",237.636221254429,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.00731635891841764,c(524381.023693896, 3187321.76107352)
524298.841450234,3187297.12254328,524298.841450234,3187297.12254328,188145,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",249.149632735314,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.00970006257023759,c(524298.841450235, 3187297.12254328)
524214.646289435,3187253.42318956,524214.646289435,3187253.42318956,188256,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",269.880406635887,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0139921024694362,c(524214.646289435, 3187253.42318956)
524110.207056742,3187231.1931289,524110.207056742,3187231.1931289,188367,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",210.300540743829,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0016568581209101,c(524110.207056742, 3187231.1931289)
524005.19679216,3187249.13227333,524005.19679216,3187249.13227333,188478,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",290.611692172568,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0182842482963049,c(524005.19679216, 3187249.13227333)
523983.902323556,3187309.70989227,523983.902323556,3187309.70989227,188589,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",27.7351937548792,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0361409470766046,c(523983.902323555, 3187309.70989226)
524034.771464986,3187400.32473738,524034.771464986,3187400.32473738,188700,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",28.7119361204259,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0359387251419933,c(524034.771464986, 3187400.32473738)
524020.996474822,3187505.2244111,524020.996474822,3187505.2244111,188811,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",18.594462957568,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0380334177329366,c(524020.996474822, 3187505.2244111)
523964.842062824,3187579.15703434,523964.842062824,3187579.15703434,188922,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",252.244808169248,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0103408788041693,c(523964.842062824, 3187579.15703434)
523931.133394424,3187504.90862217,523931.133394424,3187504.90862217,189033,1.16415e-10,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",227.18884358802,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.00515336384639176,c(523931.133394423, 3187504.90862217)
523846.482007303,3187437.02765587,523846.482007303,3187437.02765587,189144,1.16415e-10,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",233.362225074745,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.00643148302231211,c(523846.482007303, 3187437.02765587)
523792.527915163,3187348.54822706,523792.527915163,3187348.54822706,189255,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",196.914398844826,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.00111457025906281,c(523792.527915164, 3187348.54822706)
523748.508924398,3187254.76617833,523748.508924398,3187254.76617833,189366,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",269.882695843447,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0139925764203955,c(523748.508924398, 3187254.76617833)
523641.140893023,3187240.37440917,523641.140893023,3187240.37440917,189477,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",250.1578253668,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.00990879587759841,c(523641.140893023, 3187240.37440917)
523540.009122091,3187213.8099677,523540.009122091,3187213.8099677,189588,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",273.493094047923,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0147400628972597,c(523540.009122091, 3187213.8099677)
523439.844323646,3187252.31009235,523439.844323646,3187252.31009235,189699,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",292.947615225986,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0187678710975959,c(523439.844323646, 3187252.31009235)
523352.258162415,3187312.4756236,523352.258162415,3187312.4756236,189810,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",353.969049965786,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0314015737208405,c(523352.258162415, 3187312.4756236)
523263.723654468,3187357.99581513,523263.723654468,3187357.99581513,189921,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",267.176467744034,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0134322867257263,c(523263.723654469, 3187357.99581513)
523156.879070149,3187334.05516935,523156.879070149,3187334.05516935,190032,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",269.235059773202,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0138584917081227,c(523156.879070149, 3187334.05516935)
523072.718716259,3187389.37016421,523072.718716259,3187389.37016421,190143,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",273.945185244004,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0148336625602999,c(523072.718716259, 3187389.37016421)
522967.592086799,3187363.28717337,522967.592086799,3187363.28717337,190254,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",289.144047824597,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0179803914248954,c(522967.592086799, 3187363.28717337)
522859.393346932,3187366.60748861,522859.393346932,3187366.60748861,190365,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",264.481905131489,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0128744122199601,c(522859.393346932, 3187366.60748861)
522781.500989574,3187384.56061392,522781.500989574,3187384.56061392,190476,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",336.120618582403,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0277062857396492,c(522781.500989573, 3187384.56061392)
522771.519605201,3187490.60318631,522771.519605201,3187490.60318631,190587,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",8.23809750011228,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0401775698985659,c(522771.519605201, 3187490.60318631)
522808.252728047,3187450.07065472,522808.252728047,3187450.07065472,190698,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",133.05404141581,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0143360352838119,c(522808.252728047, 3187450.07065472)
522917.062431095,3187455.70574358,522917.062431095,3187455.70574358,190809,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",75.4170710791779,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0262690281156382,c(522917.062431095, 3187455.70574358)
523019.242588159,3187491.91038306,523019.242588159,3187491.91038306,190920,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",68.5652231586142,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0276876150337796,c(523019.242588158, 3187491.91038306)
523120.858187153,3187533.52411367,523120.858187153,3187533.52411367,191031,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",77.0915368472155,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0259223515313133,c(523120.858187153, 3187533.52411366)
523213.732807187,3187567.56732545,523213.732807187,3187567.56732545,191142,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",87.8531701087811,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0236942938832628,c(523213.732807187, 3187567.56732545)
523316.002650712,3187586.2108744,523316.002650712,3187586.2108744,191253,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",68.0465298497875,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0277950038069922,c(523316.002650712, 3187586.2108744)
523292.643924219,3187669.8139222,523292.643924219,3187669.8139222,191364,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",260.33626322298,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0120161104235846,c(523292.643924219, 3187669.8139222)
523214.332846211,3187731.13892449,523214.332846211,3187731.13892449,191475,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",339.539540769272,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0284141295716581,c(523214.332846211, 3187731.13892449)
523137.408290383,3187754.2875671,523137.408290384,3187754.2875671,191586,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",246.060872739699,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.00906057457023268,c(523137.408290382, 3187754.2875671)
523132.245745256,3187673.30647487,523132.245745256,3187673.30647487,191697,1.16415e-10,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",302.129896833135,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,-0.0206689443142821,c(523132.245745256, 3187673.30647487)
523079.134227988,3187734.95030717,523079.134227988,3187734.95030717,191808,5.8208e-11,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",44.264897608806,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0327186846563373,c(523079.134227987, 3187734.95030717)
523173.707370746,3187783.43239123,523173.707370746,3187783.43239123,191919,1.16415e-10,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",43.3696651352664,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.032904031016966,c(523173.707370746, 3187783.43239123)
523265.746549745,3187844.58805316,523265.746549745,3187844.58805316,192030,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",51.9080331069938,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.031136271830336,c(523265.746549745, 3187844.58805316)
523357.317196387,3187895.79261791,523357.317196387,3187895.79261791,192141,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",70.626260054794,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0272609038731372,c(523357.317196387, 3187895.79261791)
523462.72741978,3187912.56565083,523462.72741978,3187912.56565083,192252,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",91.5517966308808,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0229285408688685,c(523462.727419781, 3187912.56565083)
523570.752455817,3187930.43828443,523570.752455817,3187930.43828443,192363,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",77.4886106352016,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.0258401425144607,c(523570.752455817, 3187930.43828442)
523678.161830998,3187954.57401203,523678.161830998,3187954.57401203,192474,0,1,-80.75351064,28.8099905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IRL",64.3305473154365,NA,NA,NA,NA,"Canaveral National Seashore","TR","SM",NA,"P",3,"PUB","V",0,5,"W",0,0,NA,0,0,NA,NA,NA,5,"N",0.05,2,5,"N","Y",1,0,0,0,0.000382,0.000705,0.001165,0.002074,0.003545,0.005649,0.009484,0.016326,0.027879,0.053016,8434.86066614,80,0.028564350160324,c(523678.161830998, 3187954.57401203)
